PLT_CN,SUBP,SUBPLOT_CN,FPAG
24504442010900,3,24504459010900,CPS2
24504442010900,4,24504460010900,CPS2
24457642010900,4,24457660010900,CDS6
24457642010900,1,24457657010900,CDS6
24457642010900,2,24457658010900,CDS6
24457642010900,3,24457659010900,CDS6
24505062010900,1,24505078010900,CDG1
24505062010900,2,24505079010900,CDG1
24505062010900,3,24505080010900,CDG1
24505062010900,4,24505081010900,CDG1
13194358010497,3,13194385010497,CMS3
13194358010497,4,13194386010497,CMS3
13194358010497,1,13194382010497,CMS3
24834929010900,1,24834945010900,CHF1
24834929010900,2,24834946010900,CHF1
24834929010900,3,24834947010900,CHF1
24834929010900,4,24834948010900,CHF1
24834173010900,3,24834201010900,HC
24835294010900,1,24835312010900,CHS1
24835294010900,2,24835315010900,CHS1
24835294010900,4,24835317010900,CHS1
24835294010900,3,24835316010900,CHS1
24835104010900,4,24835119010900,CF
24835104010900,1,24835116010900,CF
24835104010900,2,24835117010900,CF
24835104010900,3,24835118010900,CF
24834563010900,1,24834593010900,CF
24834563010900,2,24834594010900,CF
24834563010900,3,24834595010900,CF
24834563010900,4,24834596010900,CF
24836094010900,1,24836111010900,HC
24836094010900,3,24836113010900,HC
24836094010900,4,24836114010900,HC
22398699010497,2,22694621010497,CFS2
22398699010497,1,22694620010497,CFS2
22398699010497,3,22694622010497,CFS2
22398699010497,4,22694623010497,CFS2
24834781010900,2,24834807010900,CHF4
24834781010900,4,24834809010900,CHF4
24836801010900,2,24836825010900,CHF1
24836801010900,4,24836827010900,CHF1
22398702010497,1,22694686010497,CFS2
22398702010497,2,22694687010497,CFS2
22398702010497,3,22694688010497,CFS2
22398702010497,4,22694689010497,CFS2
24837037010900,4,24837083010900,CMS2
24837037010900,1,24837076010900,CMS2
22398703010497,1,22694710010497,CFS2
22398703010497,2,22694713010497,CFS2
22398703010497,3,22694715010497,CFS2
22398703010497,4,22694717010497,CFS2
24835589010900,1,24835606010900,CDS6
24835589010900,2,24835607010900,CDS6
24835589010900,3,24835608010900,CDS6
24835589010900,4,24835609010900,CDS6
24836275010900,1,24836297010900,CMS2
24836275010900,2,24836299010900,CMS2
24836275010900,3,24836301010900,CMS2
24836275010900,4,24836302010900,CMS2
24835805010900,1,24835832010900,CHS2
24835805010900,2,24835833010900,CHS2
24835805010900,3,24835834010900,CHS2
24835805010900,4,24835835010900,CHS2
24837229010900,4,24837255010900,CHS1
24837229010900,1,24837251010900,CHS1
24837229010900,2,24837252010900,CHS1
24837229010900,3,24837254010900,CHS1
24837394010900,3,24837413010900,CDS2
24837394010900,4,24837414010900,CDS2
24837394010900,1,24837411010900,CDS2
24837394010900,2,24837412010900,CDS2
24837618010900,1,24837639010900,CHS1
24837618010900,2,24837640010900,CHS1
24837618010900,3,24837641010900,CHS1
24837618010900,4,24837643010900,CHS1
25067276010900,1,25067291010900,CAS2
25067276010900,2,25067292010900,CAS2
25067276010900,3,25067293010900,CAS2
25067276010900,4,25067294010900,CAS2
24548539010900,1,24548554010900,CHF1
24548539010900,2,24548555010900,CHF1
24548539010900,4,24548557010900,CHF1
25068201010900,1,25068218010900,CHS1
25068201010900,2,25068220010900,CHS1
25068201010900,3,25068222010900,CHS1
25068201010900,4,25068223010900,CHS1
25067991010900,1,25068006010900,HC
25067991010900,2,25068007010900,HC
25067991010900,3,25068008010900,HC
25067991010900,4,25068009010900,HC
25067702010900,1,25067717010900,CFS5
25067702010900,2,25067718010900,CFS5
25067702010900,4,25067720010900,CFS5
25067702010900,3,25067719010900,CFS5
25066955010900,1,25066972010900,CFS2
25066955010900,2,25066973010900,CFS2
25066955010900,3,25066974010900,CFS2
25066955010900,4,25066975010900,CFS2
25068897010900,1,25068921010900,CHS1
25068897010900,2,25068922010900,CHS1
25068897010900,3,25068923010900,CHS1
25068897010900,4,25068924010900,CHS1
13198438010497,1,13198454010497,CH21
13198438010497,2,13198455010497,CH21
13198438010497,3,13198456010497,CH21
13198438010497,4,13198457010497,CH21
25068518010900,1,25068533010900,CFS1
25068518010900,2,25068534010900,CFS1
25068518010900,4,25068536010900,CFS1
25068518010900,3,25068535010900,CFS1
25070007010900,1,25070020010900,CMS2
25070007010900,2,25070021010900,CMS2
25070007010900,3,25070022010900,CMS2
25070007010900,4,25070023010900,CMS2
25070287010900,2,25070304010900,CHS7
25070287010900,3,25070305010900,CHS7
25070287010900,4,25070306010900,CHS7
25070287010900,1,25070303010900,CHS7
25069634010900,1,25069656010900,CHF2
25069634010900,2,25069658010900,CHF2
25069634010900,3,25069659010900,CHF2
22398781010497,1,22692168010497,CFS2
22398781010497,2,22692169010497,CFS2
22398781010497,3,22692170010497,CFS2
22398781010497,4,22692171010497,CFS2
22398775010497,2,22692076010497,CFS5
22398775010497,1,22692075010497,CFS5
22398775010497,3,22692077010497,CFS5
22398775010497,4,22692078010497,CFS5
22398782010497,1,22692181010497,CFS2
22398782010497,2,22692182010497,CFS2
22398782010497,3,22692183010497,CFS2
22398782010497,4,22692184010497,CFS2
22398785010497,1,22692245010497,CFS2
22398785010497,2,22692246010497,CFS2
22398785010497,3,22692247010497,CFS2
22398785010497,4,22692248010497,CFS2
22398786010497,1,22692253010497,CFS2
22398786010497,2,22692254010497,CFS2
22398786010497,3,22692255010497,CFS2
22398786010497,4,22692256010497,CFS2
5931296010901,3,5931309010901,CHS5
5931296010901,4,5931310010901,CHS5
5931296010901,1,5931307010901,CHS5
5931296010901,2,5931308010901,CHS5
5931423010901,1,5931434010901,CHS6
5931423010901,2,5931435010901,CHS6
5931423010901,3,5931436010901,CHS6
5931423010901,4,5931437010901,CHS6
25070604010900,1,25070620010900,CFS2
25070604010900,2,25070621010900,CFS2
25070604010900,4,25070623010900,CFS2
25070604010900,3,25070622010900,CFS2
22398778010497,3,22692120010497,CFS2
22398778010497,4,22692122010497,CFS2
22398776010497,3,22692086010497,CES1
22398776010497,1,22692084010497,CES1
22398776010497,2,22692085010497,CES1
22398776010497,4,22692087010497,CES1
22398783010497,4,22692193010497,CMS2
22398784010497,1,22692212010497,CFS2
22398784010497,2,22692213010497,CFS2
22398784010497,3,22692214010497,CFS2
22398784010497,4,22692215010497,CFS2
25071141010900,1,25071160010900,CM
25071141010900,3,25071163010900,CM
25071141010900,4,25071164010900,CM
25071376010900,3,25071399010900,CFS2
25071376010900,4,25071400010900,CFS2
25071376010900,1,25071397010900,CFS2
25071376010900,2,25071398010900,CFS2
22398777010497,3,22692101010497,CFS2
22398777010497,1,22692099010497,CFS2
22398777010497,2,22692100010497,CFS2
22398777010497,4,22692102010497,CFS2
13198787010497,1,13198812010497,CHS2
13198787010497,4,13198818010497,CHS2
22398787010497,1,22692283010497,CMS3
22398787010497,4,22692289010497,CMS3
22398787010497,2,22692287010497,CMS3
22398779010497,4,22692132010497,CMS2
22398779010497,1,22692129010497,CMS2
22398779010497,2,22692130010497,CMS2
22398779010497,3,22692131010497,CMS2
26127580010900,1,26127601010900,CHF1
26127580010900,2,26127603010900,CHF1
26127580010900,3,26127604010900,CHF1
26127580010900,4,26127605010900,CHF1
25078802010900,1,25078823010900,CHS1
25078802010900,2,25078824010900,CHS1
25078802010900,3,25078825010900,CHS1
25078802010900,4,25078826010900,CHS1
25078257010900,4,25078276010900,CHS1
25078257010900,1,25078273010900,CHS1
25078257010900,2,25078274010900,CHS1
25078257010900,3,25078275010900,CHS1
25077628010900,1,25077643010900,CEF3
25077628010900,2,25077644010900,CEF3
25077628010900,3,25077645010900,CEF3
25077628010900,4,25077646010900,CEF3
22398820010497,1,22692864010497,CHS1
22398820010497,2,22692865010497,CHS1
22398820010497,3,22692866010497,CHS1
22398820010497,4,22692867010497,CHS1
22398819010497,1,22692855010497,CEF3
22398819010497,2,22692857010497,CEF3
22398819010497,4,22692860010497,CEF3
22398818010497,1,22692830010497,CMS3
22398818010497,2,22692832010497,CMS3
25076199010900,2,25076230010900,CMS2
25076199010900,3,25076231010900,CMS2
25076199010900,1,25076229010900,CMS2
25076199010900,4,25076232010900,CMS2
22398825010497,1,22693012010497,CFS2
22398825010497,2,22693014010497,CFS2
22398825010497,3,22693015010497,CFS2
22398825010497,4,22693016010497,CFS2
22398824010497,1,22692994010497,CHF1
22398824010497,2,22692995010497,CHF1
22398824010497,3,22692996010497,CHF1
22398824010497,4,22692997010497,CHF1
22398814010497,2,22692754010497,CFS3
22398814010497,3,22692755010497,CFS3
22398814010497,4,22692756010497,CFS3
22398814010497,1,22692753010497,CFS3
25076809010900,3,25076833010900,CHF4
25076809010900,4,25076834010900,CHF4
25076638010900,1,25076662010900,CM
25076638010900,2,25076663010900,CM
25076638010900,3,25076664010900,CM
25076638010900,4,25076665010900,CM
25077876010900,4,25077903010900,CHS2
25077876010900,1,25077900010900,CHS2
25077876010900,3,25077902010900,CHS2
25077876010900,2,25077901010900,CHS2
25076062010900,2,25076098010900,HB
25076062010900,3,25076101010900,HB
25078480010900,2,25078504010900,CHF1
25078480010900,3,25078505010900,CHF1
25078480010900,4,25078506010900,CHF1
25078480010900,1,25078503010900,CHF1
13199171010497,4,13199198010497,CMS3
13199171010497,1,13199194010497,CMS3
13199171010497,3,13199197010497,CMS3
25077311010900,1,25077335010900,CHF1
25077311010900,2,25077338010900,CHF1
25077311010900,4,25077342010900,CHF1
13198972010497,1,13198985010497,CFS2
13198972010497,2,13198986010497,CFS2
13198972010497,3,13198987010497,CFS2
13198972010497,4,13198988010497,CFS2
22398826010497,1,22693020010497,CHF1
22398826010497,2,22693021010497,CHF1
22398826010497,3,22693022010497,CHF1
22398826010497,4,22693023010497,CHF1
22398823010497,2,22692942010497,CFS2
22398823010497,3,22692943010497,CFS2
22398823010497,4,22692944010497,CFS2
22398823010497,1,22692941010497,CFS2
25076424010900,2,25076442010900,CH
25076424010900,3,25076443010900,CH
25076424010900,4,25076444010900,CH
25076424010900,1,25076441010900,CH
22398812010497,1,22692704010497,CMS2
22398812010497,2,22692706010497,CMS2
22398812010497,3,22692707010497,CMS2
22398822010497,2,22692913010497,CFS3
25079127010900,1,25079141010900,CHS5
25079127010900,2,25079142010900,CHS5
25079127010900,3,25079143010900,CHS5
25079127010900,4,25079144010900,CHS5
13199439010497,4,13199460010497,CH
13199439010497,1,13199457010497,CH
13199439010497,2,13199458010497,CH
13199439010497,3,13199459010497,CH
24826607010900,1,24826630010900,CFS2
24826607010900,3,24826636010900,CFS2
24826607010900,4,24826639010900,CFS2
24827166010900,1,24827189010900,CHS5
24827166010900,2,24827190010900,CHS5
24827166010900,3,24827191010900,CHS5
24827166010900,4,24827192010900,CHS5
24826188010900,4,24826211010900,CHF4
24826188010900,1,24826208010900,CHF4
24826188010900,2,24826209010900,CHF4
24826188010900,3,24826210010900,CHF4
24828219010900,3,24828243010900,CFS2
24828219010900,1,24828240010900,CFS2
24828219010900,2,24828242010900,CFS2
24828219010900,4,24828245010900,CFS2
13199952010497,1,13199967010497,CCS2
13199952010497,2,13199968010497,CCS2
13199952010497,3,13199969010497,CCS2
13199952010497,4,13199970010497,CCS2
22398844010497,4,22691115010497,CHF1
22398844010497,2,22691113010497,CHF1
22398844010497,3,22691114010497,CHF1
22398844010497,1,22691112010497,CHF1
22398837010497,1,22690954010497,CHS1
22398837010497,2,22690955010497,CHS1
22398837010497,4,22690957010497,CHS1
22398837010497,3,22690956010497,CHS1
22398839010497,1,22690999010497,CHF1
22398839010497,2,22691002010497,CHF1
22398839010497,3,22691004010497,CHF1
22398839010497,4,22691005010497,CHF1
22398843010497,2,22691101010497,CMS2
22398843010497,3,22691103010497,CMS2
24826994010900,1,24827023010900,CHF4
24826994010900,2,24827024010900,CHF4
24826994010900,4,24827026010900,CHF4
22398838010497,1,22690968010497,CES4
22398838010497,2,22690971010497,CES4
24827439010900,2,24827455010900,CFS2
24827439010900,3,24827456010900,CFS2
24827439010900,4,24827457010900,CFS2
24827439010900,1,24827454010900,CFS2
22398845010497,1,22691127010497,CES1
22398845010497,2,22691129010497,CES1
22398845010497,3,22691130010497,CES1
22398845010497,4,22691131010497,CES1
24828602010900,4,24828636010900,CHF4
24828602010900,1,24828631010900,CHF4
24828602010900,2,24828632010900,CHF4
24827889010900,1,24827919010900,CHF1
24827889010900,3,24827922010900,CHF1
24827889010900,4,24827924010900,CHF1
13199766010497,1,13199779010497,CF
13199766010497,2,13199780010497,CF
13199766010497,3,13199781010497,CF
13199766010497,4,13199782010497,CF
22398840010497,1,22691028010497,CHS5
22398840010497,2,22691030010497,CHS5
22398840010497,3,22691032010497,CHS5
22398840010497,4,22691034010497,CHS5
22398836010497,1,22690920010497,CFS2
22398836010497,2,22690921010497,CFS2
22398836010497,3,22690922010497,CFS2
22398836010497,4,22690923010497,CFS2
22398842010497,1,22691067010497,CHF1
22398842010497,2,22691070010497,CHF1
22398842010497,3,22691072010497,CHF1
24863458010900,1,24863482010900,CHS1
24863458010900,2,24863484010900,CHS1
24863458010900,3,24863485010900,CHS1
24863458010900,4,24863486010900,CHS1
22398662010497,1,22693659010497,CDS2
22398662010497,2,22693663010497,CDS2
22398662010497,3,22693664010497,CDS2
22398667010497,1,22693788010497,CHS3
22398667010497,4,22693793010497,CHS3
22398667010497,2,22693790010497,CHS3
22398665010497,1,22693773010497,CHS3
22398665010497,2,22693774010497,CHS3
22398665010497,4,22693776010497,CHS3
22398665010497,3,22693775010497,CHS3
22398659010497,3,22693555010497,CHS3
22398659010497,1,22693553010497,CHS3
22398659010497,2,22693554010497,CHS3
22398659010497,4,22693556010497,CHS3
24883193010900,1,24883218010900,CSF1
24883193010900,3,24883221010900,CSF1
24883193010900,4,24883222010900,CSF1
24883193010900,2,24883220010900,CSF1
24885078010900,1,24885096010900,CHF1
24885078010900,3,24885098010900,CHF1
24885078010900,4,24885099010900,CHF1
24885078010900,2,24885097010900,CHF1
24850339010900,1,24850368010900,CD
24850339010900,2,24850369010900,CD
24850339010900,3,24850370010900,CD
24850339010900,4,24850371010900,CD
24849605010900,1,24849629010900,CD
24849605010900,2,24849632010900,CD
24849605010900,3,24849633010900,CD
24849605010900,4,24849634010900,CD
24849749010900,1,24849790010900,CDS2
24849749010900,2,24849791010900,CDS2
24849749010900,3,24849792010900,CDS2
24849749010900,4,24849793010900,CDS2
24850522010900,1,24850556010900,CC
24850522010900,4,24850562010900,CC
24850522010900,2,24850558010900,CC
24849921010900,1,24849939010900,CHS1
24849921010900,2,24849940010900,CHS1
24849921010900,3,24849941010900,CHS1
24849921010900,4,24849942010900,CHS1
25084852010900,1,25084878010900,CD
25084852010900,2,25084879010900,CD
24867141010900,1,24867164010900,CHF1
24867141010900,2,24867165010900,CHF1
24867141010900,3,24867166010900,CHF1
24867141010900,4,24867167010900,CHF1
24870174010900,2,24870193010900,CHF1
24870174010900,3,24870194010900,CHF1
24870174010900,4,24870195010900,CHF1
24870174010900,1,24870192010900,CHF1
24869037010900,3,24869054010900,CHF1
24869037010900,4,24869055010900,CHF1
24869037010900,1,24869052010900,CHF1
24869037010900,2,24869053010900,CHF1
22398671010497,3,22693905010497,CFF1
22398671010497,1,22693903010497,CFF1
22398671010497,2,22693904010497,CFF1
22398671010497,4,22693906010497,CFF1
25074592010900,1,25074614010900,CFF1
25074592010900,2,25074615010900,CFF1
25074592010900,3,25074616010900,CFF1
25074592010900,4,25074617010900,CFF1
24869219010900,1,24869232010900,CH
24869219010900,2,24869233010900,CH
24869219010900,3,24869234010900,CH
24869219010900,4,24869235010900,CH
24846081010900,1,24846093010900,CFS1
24846081010900,2,24846094010900,CFS1
24846081010900,3,24846095010900,CFS1
24846081010900,4,24846096010900,CFS1
22398720010497,1,22695069010497,CHS1
22398720010497,2,22695070010497,CHS1
22398720010497,3,22695071010497,CHS1
22398720010497,4,22695072010497,CHS1
22398725010497,1,22695176010497,CHF2
22398725010497,3,22695180010497,CHF2
22398725010497,4,22695181010497,CHF2
24845887010900,1,24845899010900,CAS2
24845887010900,2,24845900010900,CAS2
24845887010900,3,24845901010900,CAS2
24845887010900,4,24845902010900,CAS2
24843086010900,1,24843108010900,CHS6
24843086010900,2,24843111010900,CHS6
24843086010900,3,24843112010900,CHS6
24844205010900,1,24844222010900,CHS1
24844205010900,2,24844223010900,CHS1
24844205010900,3,24844224010900,CHS1
24844205010900,4,24844225010900,CHS1
24845230010900,4,24845254010900,CFS3
24845230010900,2,24845251010900,CFS3
24845230010900,3,24845252010900,CFS3
24845230010900,1,24845250010900,CFS3
24843831010900,1,24843860010900,CFS1
24843831010900,3,24843866010900,CFS1
24843831010900,2,24843865010900,CHS1
24844868010900,1,24844889010900,CHF1
24844868010900,2,24844890010900,CHF1
24844868010900,4,24844892010900,CHF1
24844868010900,3,24844891010900,CHF1
22398731010497,1,22695328010497,CMS2
22398731010497,2,22695330010497,CMS2
22398731010497,3,22695331010497,CMS2
24846767010900,3,24846781010900,CFS1
24846767010900,1,24846779010900,CFS1
24846767010900,2,24846780010900,CFS1
24846767010900,4,24846782010900,CFS1
22398730010497,2,22695312010497,CHF1
22398730010497,1,22695310010497,CHF1
22398728010497,3,22695282010497,CFS2
22398728010497,1,22695279010497,CFS2
22398728010497,2,22695281010497,CFS2
22398728010497,4,22695283010497,CFS2
24848587010900,3,24848605010900,CHS6
24848587010900,4,24848606010900,CHS6
24848587010900,1,24848603010900,CHS6
24848587010900,2,24848604010900,CHS6
24848054010900,1,24848075010900,CFS1
24848054010900,2,24848076010900,CFS1
24848054010900,3,24848077010900,CFS1
24848054010900,4,24848078010900,CFS1
24843607010900,1,24843643010900,CHS1
24843607010900,2,24843644010900,CHS1
24843607010900,4,24843646010900,CHS1
24843607010900,3,24843645010900,CHS1
22398727010497,1,22695254010497,CFS2
22398727010497,4,22695260010497,CFS2
22398723010497,1,22695119010497,CHF2
22398723010497,3,22695126010497,CHF2
22398726010497,1,22695208010497,CFS2
22398726010497,2,22695209010497,CFS2
